SessionKey,x,y,stage,measure_id,CurrentLocation,proceed,tooltip,url
2017R1,5,14,third_reading_senate,HB2301,Chapter Number Assigned,TRUE,<strong>HB2301</strong><p>Specifies circumstances under which Health<br/>Licensing Office is required or permitted to<br/>disclose information obtained during investigation<br/>of certain professions.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2301
2017R1,5,14,officer_signatures,HB2301,Chapter Number Assigned,TRUE,<strong>HB2301</strong><p>Specifies circumstances under which Health<br/>Licensing Office is required or permitted to<br/>disclose information obtained during investigation<br/>of certain professions.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2301
2017R1,5,14,governor_signature,HB2301,Chapter Number Assigned,TRUE,<strong>HB2301</strong><p>Specifies circumstances under which Health<br/>Licensing Office is required or permitted to<br/>disclose information obtained during investigation<br/>of certain professions.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2301
2017R1,5,14,chapter,HB2301,Chapter Number Assigned,TRUE,<strong>HB2301</strong><p>Specifies circumstances under which Health<br/>Licensing Office is required or permitted to<br/>disclose information obtained during investigation<br/>of certain professions.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2301
2017R1,5,15,first_reading_house,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,15,third_reading_house,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,15,first_reading_senate,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,15,third_reading_senate,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,15,officer_signatures,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,15,governor_signature,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,15,chapter,HB2302,Chapter Number Assigned,TRUE,<strong>HB2302</strong><p>Permits Oregon Health Authority staff to apply<br/>for additional state or federal benefits on behalf<br/>of Oregon State Hospital patients who will be<br/>discharged.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2302
2017R1,5,16,first_reading_house,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,16,third_reading_house,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,16,first_reading_senate,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,16,third_reading_senate,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,16,officer_signatures,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,16,governor_signature,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,16,chapter,HB2303,Chapter Number Assigned,TRUE,<strong>HB2303</strong><p>Modifies date by which coordinated care<br/>organization must report to Oregon Health<br/>Authority proportion of total medical costs<br/>allocated to primary care.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2303
2017R1,5,17,first_reading_house,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,5,17,third_reading_house,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,5,17,first_reading_senate,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,5,17,third_reading_senate,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,5,17,officer_signatures,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,5,17,governor_signature,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,5,17,chapter,HB2304,Chapter Number Assigned,TRUE,"<strong>HB2304</strong><p>Adds peer support specialist, family support<br/>specialist and youth support specialist to<br/>membership of Traditional Health Workers<br/>Commission.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2304
2017R1,34,3,first_reading_house,HB2305,In House Committee,FALSE,"<strong>HB2305</strong><p>Authorizes Oregon Health Authority to provide<br/>medical assistance, within available funds, to low<br/>income children residing in Oregon if necessary<br/>to move toward goals of Legislative Assembly<br/>expressed in law and to improve health of Oregon<br/>communities.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2305
2017R1,34,4,first_reading_house,HB2306,In House Committee,FALSE,<strong>HB2306</strong><p>Directs Oregon Health Authority to adopt rules<br/>requiring sharing of information between entities<br/>concerning criminal defendants lacking fitness to<br/>proceed.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2306
2017R1,5,18,first_reading_house,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,18,third_reading_house,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,18,first_reading_senate,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,18,third_reading_senate,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,18,officer_signatures,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,18,governor_signature,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,18,chapter,HB2307,Chapter Number Assigned,TRUE,<strong>HB2307</strong><p>Provides that certified evaluator who conducts<br/>court-ordered evaluation of criminal defendant<br/>concerning issue of insanity is not obligated to<br/>evaluate defendant's fitness to proceed unless<br/>issue of defendant's fitness to proceed arises<br/>during evaluation.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2307
2017R1,5,19,first_reading_house,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,19,third_reading_house,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,19,first_reading_senate,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,19,third_reading_senate,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,19,officer_signatures,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,19,governor_signature,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,19,chapter,HB2308,Chapter Number Assigned,TRUE,"<strong>HB2308</strong><p>Provides that in calculation of maximum period<br/>of commitment for defendant lacking fitness to<br/>proceed, defendant must receive credit for each<br/>day defendant is held in jail unless defendant is<br/>charged with certain offenses requiring mandatory<br/>minimum sentences.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2308
2017R1,5,20,first_reading_house,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,5,20,third_reading_house,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,5,20,first_reading_senate,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,5,20,third_reading_senate,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,5,20,officer_signatures,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,5,20,governor_signature,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,5,20,chapter,HB2309,Chapter Number Assigned,TRUE,<strong>HB2309</strong><p>Provides that progress reports of defendants<br/>lacking fitness to proceed who have been committed<br/>to state mental hospital or facility for treatment<br/>may consist of updates to original examination<br/>reports or evaluations.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2309
2017R1,6,1,first_reading_house,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,1,third_reading_house,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,1,first_reading_senate,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,1,third_reading_senate,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,1,officer_signatures,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,1,governor_signature,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,1,chapter,HB2310,Chapter Number Assigned,TRUE,<strong>HB2310</strong><p>Modifies provisions regarding schedule by which<br/>local public health authorities must submit local<br/>plans for applying foundational public health<br/>capabilities and implementing foundational public<br/>health programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2310
2017R1,6,2,first_reading_house,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,2,third_reading_house,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,2,first_reading_senate,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,2,third_reading_senate,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,2,officer_signatures,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,2,governor_signature,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,2,chapter,HB2311,Chapter Number Assigned,TRUE,"<strong>HB2311</strong><p>Makes 40-40-20 higher education goals relate to<br/>Oregonians completing education, rather than to<br/>all adult Oregonians.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2311
2017R1,6,3,first_reading_house,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,6,3,third_reading_house,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,6,3,first_reading_senate,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,6,3,third_reading_senate,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,6,3,officer_signatures,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,6,3,governor_signature,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,6,3,chapter,HB2312,Chapter Number Assigned,TRUE,<strong>HB2312</strong><p>Updates certain terms and references used<br/>throughout state law to conform with changes to<br/>federal law associated with enactment of federal<br/>Workforce Innovation and Opportunity Act.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2312
2017R1,34,5,first_reading_house,HB2313,In House Committee,FALSE,<strong>HB2313</strong><p>Revises types of programs considered accelerated<br/>college credit programs for purpose of requirement<br/>that school districts provide accelerated college<br/>credit programs.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2313
2017R1,6,4,first_reading_house,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,4,third_reading_house,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,4,first_reading_senate,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,4,third_reading_senate,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,4,officer_signatures,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,4,governor_signature,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,4,chapter,HB2314,Chapter Number Assigned,TRUE,"<strong>HB2314</strong><p>Permits Higher Education Coordinating Commission<br/>to establish by rule minimum hourly training<br/>requirement or student proficiency-based training<br/>requirement standards required for graduating<br/>from hair design, barbering, esthetics or nail<br/>technology schools.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2314
2017R1,6,5,first_reading_house,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,5,third_reading_house,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,5,first_reading_senate,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,5,third_reading_senate,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,5,officer_signatures,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,5,governor_signature,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,5,chapter,HB2315,Chapter Number Assigned,TRUE,<strong>HB2315</strong><p>Provides that corporate excise tax credit allowed<br/>to lenders that finance affordable housing is not<br/>barred by receipt of housing vouchers by tenants.</p>,https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2315
2017R1,6,6,first_reading_house,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
2017R1,6,6,third_reading_house,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
2017R1,6,6,first_reading_senate,HB2316,Chapter Number Assigned,TRUE,"<strong>HB2316</strong><p>Requires city with population of less than 25,000<br/>to determine estimated housing need for 20-<br/>year period, inventory buildable land and adopt<br/>measures as part of periodic or legislative review<br/>of comprehensive plan.</p>",https://olis.leg.state.or.us/liz/2017R1/Measures/Overview/HB2316
